[10857] sudo C /home/capstone/.sudo_as_admin_successful
[10859] f864922f947a6bb O /home/capstone/project/test_files/000190.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/ziUrAJ8W.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/ziUrAJ8W
[10859] f864922f947a6bb D /home/capstone/project/test_files/000052.xls.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000416.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000399.xls.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000300.ppt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000358.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000221.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000221.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000325.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000221.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000789.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000789.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000456.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000266.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000266.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000467.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000467.txt
